CAL_DATE,HIJRI_DATE,Main Event,Category_Channel,LOG_SALES,Is_Ramadan,Is_Eid_Fitr,Is_Eid_Adha
2022-12-01,1444-05-07,White Friday,3_Brick and Mortar,14.04572988880252,0,0,0
2022-12-01,1444-05-07,White Friday,3_E-Commerce,12.041260225050292,0,0,0
2022-12-01,1444-05-07,White Friday,3_Noon,11.418747304190525,0,0,0
2022-12-01,1444-05-07,White Friday,4_Brick and Mortar,14.543275214365027,0,0,0
2022-12-01,1444-05-07,White Friday,4_E-Commerce,13.221585347805975,0,0,0
2022-12-01,1444-05-07,White Friday,4_Noon,11.139819699945171,0,0,0
2022-12-01,1444-05-07,White Friday,5_Brick and Mortar,13.974866683065153,0,0,0
2022-12-01,1444-05-07,White Friday,5_E-Commerce,12.163185425628475,0,0,0
2022-12-01,1444-05-07,White Friday,5_Noon,11.871510473573466,0,0,0
2022-12-01,1444-05-07,White Friday,66_Brick and Mortar,8.717420152079026,0,0,0
2022-12-01,1444-05-07,White Friday,66_E-Commerce,7.048386408721883,0,0,0
2022-12-01,1444-05-07,White Friday,6_Brick and Mortar,11.640281380276038,0,0,0
2022-12-01,1444-05-07,White Friday,6_E-Commerce,10.273675421765429,0,0,0
2022-12-01,1444-05-07,White Friday,6_Noon,9.72598456775479,0,0,0
2022-12-01,1444-05-07,White Friday,7_Brick and Mortar,10.064616115922743,0,0,0
2022-12-02,1444-05-08,White Friday,101_Brick and Mortar,7.706495948059624,0,0,0
2022-12-02,1444-05-08,White Friday,102_Brick and Mortar,7.858285105557916,0,0,0
2022-12-02,1444-05-08,White Friday,105_Brick and Mortar,11.132168871765018,0,0,0
2022-12-02,1444-05-08,White Friday,105_E-Commerce,9.764882441773182,0,0,0
2022-12-02,1444-05-08,White Friday,13_Brick and Mortar,12.230838328621562,0,0,0
2022-12-02,1444-05-08,White Friday,13_E-Commerce,10.177523867436134,0,0,0
2022-12-02,1444-05-08,White Friday,13_Noon,7.3530947327331635,0,0,0
2022-12-02,1444-05-08,White Friday,17_Brick and Mortar,7.761297886002342,0,0,0
2022-12-02,1444-05-08,White Friday,17_E-Commerce,8.612685172875459,0,0,0
2022-12-02,1444-05-08,White Friday,1_Brick and Mortar,14.338541860442671,0,0,0
2022-12-02,1444-05-08,White Friday,1_E-Commerce,13.043506389736903,0,0,0
2022-12-02,1444-05-08,White Friday,1_Noon,10.456552214341798,0,0,0
2022-12-02,1444-05-08,White Friday,20_Brick and Mortar,13.418340515473739,0,0,0
2022-12-02,1444-05-08,White Friday,20_E-Commerce,10.053111784867875,0,0,0
2022-12-02,1444-05-08,White Friday,2_Brick and Mortar,15.520054698496873,0,0,0
2022-12-02,1444-05-08,White Friday,2_E-Commerce,13.97941299107941,0,0,0
2022-12-02,1444-05-08,White Friday,2_Noon,8.048689237095717,0,0,0
2022-12-02,1444-05-08,White Friday,3_Brick and Mortar,13.947106816924826,0,0,0
2022-12-02,1444-05-08,White Friday,3_E-Commerce,12.188285639992946,0,0,0
2022-12-02,1444-05-08,White Friday,3_Noon,7.148581565148655,0,0,0
2022-12-02,1444-05-08,White Friday,4_Brick and Mortar,14.614743686992027,0,0,0
2022-12-02,1444-05-08,White Friday,4_E-Commerce,13.680636800428125,0,0,0
2022-12-02,1444-05-08,White Friday,4_Noon,11.31649930426746,0,0,0
2022-12-02,1444-05-08,White Friday,5_Brick and Mortar,14.1958573868989,0,0,0
2022-12-02,1444-05-08,White Friday,5_E-Commerce,12.530710483220368,0,0,0
2022-12-02,1444-05-08,White Friday,66_Brick and Mortar,8.35173347144158,0,0,0
2022-12-02,1444-05-08,White Friday,6_Brick and Mortar,11.623665892017636,0,0,0
2022-12-02,1444-05-08,White Friday,6_E-Commerce,10.642027191117648,0,0,0
2022-12-02,1444-05-08,White Friday,6_Noon,9.55996713574561,0,0,0
2022-12-02,1444-05-08,White Friday,7_Brick and Mortar,10.112835581715583,0,0,0
2022-12-02,1444-05-08,White Friday,7_E-Commerce,7.8508656864725745,0,0,0
2022-12-03,1444-05-09,White Friday,101_Brick and Mortar,8.039483143861453,0,0,0
2022-12-03,1444-05-09,White Friday,102_Brick and Mortar,7.560142963068784,0,0,0
2022-12-03,1444-05-09,White Friday,105_Brick and Mortar,11.405353504759296,0,0,0
2022-12-03,1444-05-09,White Friday,105_E-Commerce,10.18939024032158,0,0,0
2022-12-03,1444-05-09,White Friday,105_Noon,8.48882458061578,0,0,0
2022-12-03,1444-05-09,White Friday,13_Brick and Mortar,12.069369771929404,0,0,0
2022-12-03,1444-05-09,White Friday,13_E-Commerce,10.197217827679548,0,0,0
2022-12-03,1444-05-09,White Friday,13_Noon,9.753485837173468,0,0,0
2022-12-03,1444-05-09,White Friday,17_Brick and Mortar,8.97903737272027,0,0,0
2022-12-03,1444-05-09,White Friday,17_E-Commerce,8.718059133271117,0,0,0
2022-12-03,1444-05-09,White Friday,1_Brick and Mortar,14.8027411213015,0,0,0
2022-12-03,1444-05-09,White Friday,1_E-Commerce,13.32856016941213,0,0,0
2022-12-03,1444-05-09,White Friday,1_Noon,10.434096979891722,0,0,0
2022-12-03,1444-05-09,White Friday,20_Brick and Mortar,13.762701610291199,0,0,0
2022-12-03,1444-05-09,White Friday,20_E-Commerce,10.365309833761792,0,0,0
2022-12-03,1444-05-09,White Friday,20_Services,6.96777736636998,0,0,0
2022-12-03,1444-05-09,White Friday,2_Brick and Mortar,15.594355565022562,0,0,0
2022-12-03,1444-05-09,White Friday,2_E-Commerce,14.204848099859063,0,0,0
2022-12-03,1444-05-09,White Friday,2_Noon,12.747445582799424,0,0,0
2022-12-03,1444-05-09,White Friday,3_Brick and Mortar,14.25992398315492,0,0,0
2022-12-03,1444-05-09,White Friday,3_E-Commerce,12.69705654814183,0,0,0
2022-12-03,1444-05-09,White Friday,3_Noon,11.724875562674253,0,0,0
2022-12-03,1444-05-09,White Friday,4_Brick and Mortar,15.103130294627896,0,0,0
2022-12-03,1444-05-09,White Friday,4_E-Commerce,14.022131677757006,0,0,0
2022-12-03,1444-05-09,White Friday,4_Noon,11.433723478791316,0,0,0
2022-12-03,1444-05-09,White Friday,5_Brick and Mortar,14.373287095515215,0,0,0
2022-12-03,1444-05-09,White Friday,5_E-Commerce,12.925335767706008,0,0,0
2022-12-03,1444-05-09,White Friday,5_Noon,12.188996575795365,0,0,0
2022-12-03,1444-05-09,White Friday,66_Brick and Mortar,7.394818807092559,0,0,0
2022-12-03,1444-05-09,White Friday,6_Brick and Mortar,11.83523429961896,0,0,0
2022-12-03,1444-05-09,White Friday,6_E-Commerce,10.679679324451078,0,0,0
2022-12-03,1444-05-09,White Friday,6_Noon,9.98110069582224,0,0,0
2022-12-03,1444-05-09,White Friday,7_Brick and Mortar,9.791316676708975,0,0,0
2022-12-03,1444-05-09,White Friday,7_E-Commerce,7.8569423441358754,0,0,0
2022-12-04,1444-05-10,White Friday,101_Brick and Mortar,7.965896206095513,0,0,0
2022-12-04,1444-05-10,White Friday,105_Brick and Mortar,11.22776923987853,0,0,0
2022-12-04,1444-05-10,White Friday,105_E-Commerce,8.602516834984714,0,0,0
2022-12-04,1444-05-10,White Friday,105_Noon,8.70733244357572,0,0,0
2022-12-04,1444-05-10,White Friday,13_Brick and Mortar,11.663549247744337,0,0,0
2022-12-04,1444-05-10,White Friday,13_E-Commerce,9.225255309246586,0,0,0
2022-12-04,1444-05-10,White Friday,13_Noon,7.027394368881462,0,0,0
2022-12-04,1444-05-10,White Friday,17_E-Commerce,8.271214823863849,0,0,0
2022-12-04,1444-05-10,White Friday,1_Brick and Mortar,14.121384983975927,0,0,0
2022-12-04,1444-05-10,White Friday,1_E-Commerce,12.128477426145523,0,0,0
2022-12-04,1444-05-10,White Friday,1_Noon,10.390338465958253,0,0,0
2022-12-04,1444-05-10,White Friday,20_Brick and Mortar,13.18832447370187,0,0,0
2022-12-04,1444-05-10,White Friday,20_E-Commerce,9.575052927597383,0,0,0
2022-12-04,1444-05-10,White Friday,20_Services,7.78000634518005,0,0,0
2022-12-04,1444-05-10,White Friday,2_Brick and Mortar,15.13500400867286,0,0,0
2022-12-04,1444-05-10,White Friday,2_E-Commerce,12.97039152949793,0,0,0
2022-12-04,1444-05-10,White Friday,2_Noon,12.60254665457522,0,0,0
2022-12-04,1444-05-10,White Friday,3_Brick and Mortar,13.255329760966289,0,0,0
2022-12-04,1444-05-10,White Friday,3_E-Commerce,10.762285325439882,0,0,0
2022-12-04,1444-05-10,White Friday,3_Noon,11.874501240193116,0,0,0
2022-12-04,1444-05-10,White Friday,4_Brick and Mortar,14.370502776514195,0,0,0
2022-12-04,1444-05-10,White Friday,4_E-Commerce,12.744443622121755,0,0,0
2022-12-04,1444-05-10,White Friday,4_Noon,11.245808866028355,0,0,0
2022-12-04,1444-05-10,White Friday,5_Brick and Mortar,13.943569935132956,0,0,0
2022-12-04,1444-05-10,White Friday,5_E-Commerce,12.08833385751985,0,0,0
2022-12-04,1444-05-10,White Friday,5_Noon,11.919977912588179,0,0,0
2022-12-04,1444-05-10,White Friday,66_Brick and Mortar,7.880063329450182,0,0,0
2022-12-04,1444-05-10,White Friday,6_Brick and Mortar,11.410576535486546,0,0,0
2022-12-04,1444-05-10,White Friday,6_E-Commerce,10.254852824582901,0,0,0
2022-12-04,1444-05-10,White Friday,6_Noon,9.662376676227677,0,0,0
2022-12-04,1444-05-10,White Friday,7_Brick and Mortar,9.857676047752896,0,0,0
2022-12-04,1444-05-10,White Friday,7_E-Commerce,7.760559608048073,0,0,0
2022-12-05,1444-05-11,White Friday,101_Brick and Mortar,7.007129914955166,0,0,0
2022-12-05,1444-05-11,White Friday,101_E-Commerce,7.855258164006256,0,0,0
2022-12-05,1444-05-11,White Friday,102_E-Commerce,7.648511831612739,0,0,0
2022-12-05,1444-05-11,White Friday,102_Noon,8.460696911258568,0,0,0
2022-12-05,1444-05-11,White Friday,105_Brick and Mortar,10.680168335883474,0,0,0
2022-12-05,1444-05-11,White Friday,105_E-Commerce,9.078660931999677,0,0,0
2022-12-05,1444-05-11,White Friday,105_Noon,9.152540693746639,0,0,0
2022-12-05,1444-05-11,White Friday,13_Brick and Mortar,11.616902974716107,0,0,0
2022-12-05,1444-05-11,White Friday,13_E-Commerce,9.06260670567353,0,0,0
2022-12-05,1444-05-11,White Friday,13_Noon,9.534578794007139,0,0,0
2022-12-05,1444-05-11,White Friday,17_Brick and Mortar,8.336016578923335,0,0,0
2022-12-05,1444-05-11,White Friday,17_E-Commerce,7.898798503833267,0,0,0
2022-12-05,1444-05-11,White Friday,1_Brick and Mortar,14.135306994522999,0,0,0
2022-12-05,1444-05-11,White Friday,1_E-Commerce,12.459077395689564,0,0,0
2022-12-05,1444-05-11,White Friday,1_Noon,10.41490959840709,0,0,0
2022-12-05,1444-05-11,White Friday,20_Brick and Mortar,13.196177397787034,0,0,0
2022-12-05,1444-05-11,White Friday,20_E-Commerce,9.175582536552813,0,0,0
2022-12-05,1444-05-11,White Friday,20_Services,8.179258686201225,0,0,0
2022-12-05,1444-05-11,White Friday,2_B2B,10.77365521817103,0,0,0
2022-12-05,1444-05-11,White Friday,2_Brick and Mortar,15.129122047914564,0,0,0
2022-12-05,1444-05-11,White Friday,2_E-Commerce,13.51533839662121,0,0,0
2022-12-05,1444-05-11,White Friday,2_Noon,12.885235803831225,0,0,0
2022-12-05,1444-05-11,White Friday,3_Brick and Mortar,13.362872423913531,0,0,0
2022-12-05,1444-05-11,White Friday,3_E-Commerce,11.38504414571996,0,0,0
2022-12-05,1444-05-11,White Friday,3_Noon,11.302986720181257,0,0,0
2022-12-05,1444-05-11,White Friday,4_B2B,9.347842371298324,0,0,0
2022-12-05,1444-05-11,White Friday,4_Brick and Mortar,14.327710564832975,0,0,0
2022-12-05,1444-05-11,White Friday,4_E-Commerce,12.609402276796523,0,0,0
2022-12-05,1444-05-11,White Friday,4_Noon,11.260108608609277,0,0,0
2022-12-05,1444-05-11,White Friday,5_B2B,7.781464135320154,0,0,0
2022-12-05,1444-05-11,White Friday,5_Brick and Mortar,13.843738464276989,0,0,0
2022-12-05,1444-05-11,White Friday,5_E-Commerce,11.913826875902652,0,0,0
2022-12-05,1444-05-11,White Friday,5_Noon,12.114161338009733,0,0,0
2022-12-05,1444-05-11,White Friday,66_Brick and Mortar,8.312282408363087,0,0,0
2022-12-05,1444-05-11,White Friday,6_Brick and Mortar,11.34535248643219,0,0,0
2022-12-05,1444-05-11,White Friday,6_E-Commerce,10.007931739993474,0,0,0
2022-12-05,1444-05-11,White Friday,6_Noon,10.050191430778257,0,0,0
2022-12-05,1444-05-11,White Friday,7_Brick and Mortar,9.570135642628086,0,0,0
2022-12-05,1444-05-11,White Friday,7_E-Commerce,8.4205194363656,0,0,0
2022-12-06,1444-05-12,White Friday,105_Brick and Mortar,10.851177915558008,0,0,0
2022-12-06,1444-05-12,White Friday,105_E-Commerce,9.481107334687499,0,0,0
2022-12-06,1444-05-12,White Friday,105_Noon,8.53463420877616,0,0,0
2022-12-06,1444-05-12,White Friday,13_Brick and Mortar,11.30558525544059,0,0,0
2022-12-06,1444-05-12,White Friday,13_E-Commerce,10.048960758897723,0,0,0
2022-12-06,1444-05-12,White Friday,13_Noon,9.189712063899426,0,0,0
2022-12-06,1444-05-12,White Friday,17_Brick and Mortar,7.103864678441361,0,0,0
2022-12-06,1444-05-12,White Friday,17_E-Commerce,8.790222809036852,0,0,0
2022-12-06,1444-05-12,White Friday,1_Brick and Mortar,14.158387177673438,0,0,0
2022-12-06,1444-05-12,White Friday,1_E-Commerce,11.945098238313474,0,0,0
2022-12-06,1444-05-12,White Friday,1_Noon,10.388358858095863,0,0,0
2022-12-06,1444-05-12,White Friday,20_Brick and Mortar,13.190658925818049,0,0,0
2022-12-06,1444-05-12,White Friday,20_E-Commerce,9.638964058108542,0,0,0
2022-12-06,1444-05-12,White Friday,20_Services,7.5246475690229095,0,0,0
2022-12-06,1444-05-12,White Friday,2_Brick and Mortar,15.011435680392019,0,0,0
2022-12-06,1444-05-12,White Friday,2_E-Commerce,12.998575142151399,0,0,0
2022-12-06,1444-05-12,White Friday,2_Noon,12.520035726939216,0,0,0
2022-12-06,1444-05-12,White Friday,3_Brick and Mortar,13.757694859925092,0,0,0
2022-12-06,1444-05-12,White Friday,3_E-Commerce,11.900383182180613,0,0,0
2022-12-06,1444-05-12,White Friday,3_Noon,11.321365363942895,0,0,0
2022-12-06,1444-05-12,White Friday,4_Brick and Mortar,14.236769963547797,0,0,0
2022-12-06,1444-05-12,White Friday,4_E-Commerce,12.640384791308707,0,0,0
2022-12-06,1444-05-12,White Friday,4_Noon,10.977274561480638,0,0,0
2022-12-06,1444-05-12,White Friday,5_Brick and Mortar,13.814686378421603,0,0,0
2022-12-06,1444-05-12,White Friday,5_E-Commerce,11.894651131126523,0,0,0
2022-12-06,1444-05-12,White Friday,5_Noon,11.843299071264056,0,0,0
2022-12-06,1444-05-12,White Friday,66_Brick and Mortar,7.671840770766721,0,0,0
2022-12-06,1444-05-12,White Friday,6_Brick and Mortar,11.324007739207577,0,0,0
2022-12-06,1444-05-12,White Friday,6_E-Commerce,9.706951766540884,0,0,0
2022-12-06,1444-05-12,White Friday,6_Noon,9.586881176505946,0,0,0
2022-12-06,1444-05-12,White Friday,7_Brick and Mortar,8.404490230303013,0,0,0
2022-12-06,1444-05-12,White Friday,7_E-Commerce,8.09881459192779,0,0,0
2022-12-06,1444-05-12,White Friday,7_Noon,7.13966033596492,0,0,0
2022-12-07,1444-05-13,White Friday,101_Brick and Mortar,7.193362700833867,0,0,0
2022-12-07,1444-05-13,White Friday,102_Brick and Mortar,7.651405441715189,0,0,0
2022-12-07,1444-05-13,White Friday,105_Brick and Mortar,10.832515816515711,0,0,0
2022-12-07,1444-05-13,White Friday,105_E-Commerce,8.82533613035959,0,0,0
2022-12-07,1444-05-13,White Friday,105_Noon,7.092340937429158,0,0,0
2022-12-07,1444-05-13,White Friday,13_Brick and Mortar,11.578309284992011,0,0,0
2022-12-07,1444-05-13,White Friday,13_E-Commerce,10.572957583623467,0,0,0
2022-12-07,1444-05-13,White Friday,13_Noon,9.95741023704568,0,0,0
2022-12-07,1444-05-13,White Friday,17_Brick and Mortar,7.991517854399911,0,0,0
2022-12-07,1444-05-13,White Friday,17_E-Commerce,8.04004058099081,0,0,0
2022-12-07,1444-05-13,White Friday,1_Brick and Mortar,14.04145712196536,0,0,0
2022-12-07,1444-05-13,White Friday,1_E-Commerce,11.830204087009367,0,0,0
2022-12-07,1444-05-13,White Friday,1_Noon,10.105512875530515,0,0,0
2022-12-07,1444-05-13,White Friday,20_Brick and Mortar,13.18119078991305,0,0,0
2022-12-07,1444-05-13,White Friday,20_E-Commerce,9.394988370504764,0,0,0
2022-12-07,1444-05-13,White Friday,2_Brick and Mortar,15.06542953185239,0,0,0
2022-12-07,1444-05-13,White Friday,2_E-Commerce,13.040840707393256,0,0,0
2022-12-07,1444-05-13,White Friday,2_Noon,12.335433509828722,0,0,0
2022-12-07,1444-05-13,White Friday,3_Brick and Mortar,13.698945170423437,0,0,0
2022-12-07,1444-05-13,White Friday,3_E-Commerce,11.647875333082549,0,0,0
2022-12-07,1444-05-13,White Friday,3_Noon,11.23149501037013,0,0,0
2022-12-07,1444-05-13,White Friday,4_Brick and Mortar,14.350431827293223,0,0,0
2022-12-07,1444-05-13,White Friday,4_E-Commerce,12.629155985768508,0,0,0
2022-12-07,1444-05-13,White Friday,4_Noon,11.295841641363983,0,0,0
2022-12-07,1444-05-13,White Friday,5_Brick and Mortar,13.859621026561815,0,0,0
2022-12-07,1444-05-13,White Friday,5_E-Commerce,11.817502596246511,0,0,0
2022-12-07,1444-05-13,White Friday,5_Noon,11.757642623489156,0,0,0
2022-12-07,1444-05-13,White Friday,66_Brick and Mortar,7.825660706533293,0,0,0
2022-12-07,1444-05-13,White Friday,6_Brick and Mortar,11.351480311709528,0,0,0
2022-12-07,1444-05-13,White Friday,6_E-Commerce,9.73790227954985,0,0,0
2022-12-07,1444-05-13,White Friday,6_Noon,9.439255237173596,0,0,0
2022-12-07,1444-05-13,White Friday,7_Brick and Mortar,9.37740953344877,0,0,0
2022-12-07,1444-05-13,White Friday,7_E-Commerce,7.4582099171504925,0,0,0
2022-12-07,1444-05-13,White Friday,7_Noon,7.2664292235870365,0,0,0
2022-12-08,1444-05-14,White Friday,101_Brick and Mortar,7.909067075153681,0,0,0
2022-12-08,1444-05-14,White Friday,105_Brick and Mortar,10.736611000328105,0,0,0
2022-12-08,1444-05-14,White Friday,105_E-Commerce,9.613725050824696,0,0,0
2022-12-08,1444-05-14,White Friday,105_Noon,8.580070333227143,0,0,0
2022-12-08,1444-05-14,White Friday,13_Brick and Mortar,12.259071180168785,0,0,0
2022-12-08,1444-05-14,White Friday,13_E-Commerce,11.173758403969272,0,0,0
2022-12-08,1444-05-14,White Friday,13_Noon,10.599876971356537,0,0,0
2022-12-08,1444-05-14,White Friday,17_Brick and Mortar,7.298708936795279,0,0,0
2022-12-08,1444-05-14,White Friday,17_E-Commerce,7.991518734031973,0,0,0
2022-12-08,1444-05-14,White Friday,1_B2B,11.432442784856343,0,0,0
2022-12-08,1444-05-14,White Friday,1_Brick and Mortar,14.247533257207895,0,0,0
2022-12-08,1444-05-14,White Friday,1_E-Commerce,12.11232632271382,0,0,0
2022-12-08,1444-05-14,White Friday,1_Noon,9.415315064667068,0,0,0
2022-12-08,1444-05-14,White Friday,20_Brick and Mortar,13.296829057444024,0,0,0
2022-12-08,1444-05-14,White Friday,20_E-Commerce,8.029050161505753,0,0,0
2022-12-08,1444-05-14,White Friday,20_Services,7.1742188222215475,0,0,0
2022-12-08,1444-05-14,White Friday,2_Brick and Mortar,15.349553705451042,0,0,0
2022-12-08,1444-05-14,White Friday,2_E-Commerce,14.505406093150796,0,0,0
2022-12-08,1444-05-14,White Friday,2_Noon,12.652482588613395,0,0,0
2022-12-08,1444-05-14,White Friday,3_Brick and Mortar,13.918739699857896,0,0,0
2022-12-08,1444-05-14,White Friday,3_E-Commerce,11.372855003157841,0,0,0
2022-12-08,1444-05-14,White Friday,3_Noon,11.599908249884441,0,0,0
2022-12-08,1444-05-14,White Friday,4_B2B,11.482826177242716,0,0,0
2022-12-08,1444-05-14,White Friday,4_Brick and Mortar,14.313438274177948,0,0,0
2022-12-08,1444-05-14,White Friday,4_E-Commerce,12.827969313047234,0,0,0
2022-12-08,1444-05-14,White Friday,4_Noon,11.013629287634165,0,0,0
2022-12-08,1444-05-14,White Friday,5_B2B,11.417784426560692,0,0,0
2022-12-08,1444-05-14,White Friday,5_Brick and Mortar,13.904565350840205,0,0,0
2022-12-08,1444-05-14,White Friday,5_E-Commerce,11.903025687464604,0,0,0
2022-12-08,1444-05-14,White Friday,5_Noon,11.85376351468818,0,0,0
2022-12-08,1444-05-14,White Friday,66_Brick and Mortar,8.583087667830798,0,0,0
2022-12-08,1444-05-14,White Friday,6_B2B,9.339930144111028,0,0,0
2022-12-08,1444-05-14,White Friday,6_Brick and Mortar,11.443641836931974,0,0,0
2022-12-08,1444-05-14,White Friday,6_E-Commerce,9.912065724588066,0,0,0
2022-12-08,1444-05-14,White Friday,6_Noon,9.663806126317294,0,0,0
2022-12-08,1444-05-14,White Friday,7_Brick and Mortar,9.67855552785645,0,0,0
2022-12-08,1444-05-14,White Friday,7_E-Commerce,8.75135750245036,0,0,0
2022-12-09,1444-05-15,White Friday,101_Brick and Mortar,7.658831687339719,0,0,0
2022-12-09,1444-05-15,White Friday,102_Brick and Mortar,8.268757472814654,0,0,0
2022-12-09,1444-05-15,White Friday,105_Brick and Mortar,10.618441722864063,0,0,0
2022-12-09,1444-05-15,White Friday,105_E-Commerce,9.451009418712141,0,0,0
2022-12-09,1444-05-15,White Friday,13_Brick and Mortar,12.18006429096834,0,0,0
2022-12-09,1444-05-15,White Friday,13_E-Commerce,10.849861888724952,0,0,0
2022-12-09,1444-05-15,White Friday,17_Brick and Mortar,7.991517854399911,0,0,0
2022-12-09,1444-05-15,White Friday,17_E-Commerce,8.706468779456186,0,0,0
2022-12-09,1444-05-15,White Friday,1_Brick and Mortar,14.08026784916564,0,0,0
2022-12-09,1444-05-15,White Friday,1_E-Commerce,12.336186467156004,0,0,0
2022-12-09,1444-05-15,White Friday,1_Noon,9.392020890015358,0,0,0
2022-12-09,1444-05-15,White Friday,20_Brick and Mortar,13.21435095255708,0,0,0
2022-12-09,1444-05-15,White Friday,20_E-Commerce,9.45101016550852,0,0,0
2022-12-09,1444-05-15,White Friday,20_Services,8.238431216339015,0,0,0
2022-12-09,1444-05-15,White Friday,2_Brick and Mortar,15.072204709225169,0,0,0
2022-12-09,1444-05-15,White Friday,2_E-Commerce,12.820374237208865,0,0,0
2022-12-09,1444-05-15,White Friday,3_Brick and Mortar,13.55721831658601,0,0,0
2022-12-09,1444-05-15,White Friday,3_E-Commerce,11.657583873975945,0,0,0
2022-12-09,1444-05-15,White Friday,4_Brick and Mortar,14.559957921388044,0,0,0
2022-12-09,1444-05-15,White Friday,4_E-Commerce,13.162617244362679,0,0,0
2022-12-09,1444-05-15,White Friday,4_Noon,11.081488950713638,0,0,0
2022-12-09,1444-05-15,White Friday,5_Brick and Mortar,13.870118698174677,0,0,0
2022-12-09,1444-05-15,White Friday,5_E-Commerce,12.086206447659771,0,0,0
2022-12-09,1444-05-15,White Friday,66_Brick and Mortar,7.43050552103642,0,0,0
2022-12-09,1444-05-15,White Friday,6_Brick and Mortar,11.282070131656718,0,0,0
2022-12-09,1444-05-15,White Friday,6_E-Commerce,10.451763706297585,0,0,0
2022-12-09,1444-05-15,White Friday,6_Noon,9.415951932147681,0,0,0
2022-12-09,1444-05-15,White Friday,7_Brick and Mortar,9.976055160366204,0,0,0
2022-12-09,1444-05-15,White Friday,7_E-Commerce,7.772349856384145,0,0,0
2022-12-10,1444-05-16,White Friday,101_Brick and Mortar,8.527406853931213,0,0,0
2022-12-10,1444-05-16,White Friday,102_Noon,7.01730899089158,0,0,0
2022-12-10,1444-05-16,White Friday,105_Brick and Mortar,10.929203647371025,0,0,0
2022-12-10,1444-05-16,White Friday,105_E-Commerce,9.6355597728791,0,0,0
2022-12-10,1444-05-16,White Friday,105_Noon,8.267425851491033,0,0,0
2022-12-10,1444-05-16,White Friday,13_Brick and Mortar,12.374842922077848,0,0,0
2022-12-10,1444-05-16,White Friday,13_E-Commerce,11.346008134319442,0,0,0
2022-12-10,1444-05-16,White Friday,13_Noon,10.843467271585892,0,0,0
2022-12-10,1444-05-16,White Friday,17_Brick and Mortar,7.643109095004469,0,0,0
2022-12-10,1444-05-16,White Friday,17_E-Commerce,8.33601533235063,0,0,0
2022-12-10,1444-05-16,White Friday,1_Brick and Mortar,14.562189614417463,0,0,0
2022-12-10,1444-05-16,White Friday,1_E-Commerce,13.12386337644306,0,0,0
2022-12-10,1444-05-16,White Friday,1_Noon,10.161063061502563,0,0,0
2022-12-10,1444-05-16,White Friday,20_Brick and Mortar,13.724117453394012,0,0,0
2022-12-10,1444-05-16,White Friday,20_E-Commerce,9.92197414266653,0,0,0
2022-12-10,1444-05-16,White Friday,2_Brick and Mortar,15.416923901494789,0,0,0
2022-12-10,1444-05-16,White Friday,2_E-Commerce,13.757624549420896,0,0,0
2022-12-10,1444-05-16,White Friday,2_Noon,12.40947701432754,0,0,0
2022-12-10,1444-05-16,White Friday,3_Brick and Mortar,13.942029695847348,0,0,0
2022-12-10,1444-05-16,White Friday,3_E-Commerce,11.594725505168523,0,0,0
2022-12-10,1444-05-16,White Friday,3_Noon,10.998234714549906,0,0,0
2022-12-10,1444-05-16,White Friday,4_Brick and Mortar,14.993974920751883,0,0,0
2022-12-10,1444-05-16,White Friday,4_E-Commerce,13.768474682210712,0,0,0
2022-12-10,1444-05-16,White Friday,4_Noon,11.107440456664056,0,0,0
2022-12-10,1444-05-16,White Friday,5_Brick and Mortar,14.200597331088385,0,0,0
2022-12-10,1444-05-16,White Friday,5_E-Commerce,12.623323507981707,0,0,0
2022-12-10,1444-05-16,White Friday,5_Noon,11.911068968760796,0,0,0
2022-12-10,1444-05-16,White Friday,66_Brick and Mortar,8.19101696846726,0,0,0
2022-12-10,1444-05-16,White Friday,6_Brick and Mortar,11.669678069425277,0,0,0
2022-12-10,1444-05-16,White Friday,6_E-Commerce,10.848207715171288,0,0,0
2022-12-10,1444-05-16,White Friday,6_Noon,9.53959735543545,0,0,0
2022-12-10,1444-05-16,White Friday,7_Brick and Mortar,9.902479044162472,0,0,0
2022-12-10,1444-05-16,White Friday,7_E-Commerce,9.0984024726778,0,0,0
2022-12-11,1444-05-17,Regular,102_E-Commerce,7.560601162768557,0,0,0
2022-12-11,1444-05-17,Regular,105_Brick and Mortar,10.450178745132833,0,0,0
2022-12-11,1444-05-17,Regular,105_E-Commerce,8.25122152007361,0,0,0
2022-12-11,1444-05-17,Regular,105_Noon,8.087655653364681,0,0,0
2022-12-11,1444-05-17,Regular,13_Brick and Mortar,12.17354485670661,0,0,0
2022-12-11,1444-05-17,Regular,13_E-Commerce,10.03517727157045,0,0,0
2022-12-11,1444-05-17,Regular,13_Noon,10.495042386740238,0,0,0
2022-12-11,1444-05-17,Regular,1_Brick and Mortar,13.806994357954688,0,0,0
2022-12-11,1444-05-17,Regular,1_E-Commerce,11.872332330809765,0,0,0
2022-12-11,1444-05-17,Regular,1_Noon,9.456057609614444,0,0,0
2022-12-11,1444-05-17,Regular,20_Brick and Mortar,13.101590568834458,0,0,0
2022-12-11,1444-05-17,Regular,20_E-Commerce,9.010420122636667,0,0,0
2022-12-11,1444-05-17,Regular,20_Services,8.454600509238855,0,0,0
2022-12-11,1444-05-17,Regular,2_Brick and Mortar,15.038995403252624,0,0,0
2022-12-11,1444-05-17,Regular,2_E-Commerce,13.474522247776342,0,0,0
